id,availability_365,latitude,longitude
9743723,251,51.51564894,-0.179919454
9743763,365,51.60582996,-0.063494676
9744190,0,51.54332,-0.131950593
9744472,365,51.51639419,-0.189983079
9744537,107,51.45351894,0.00352653
9744765,0,51.47904127,-0.110529899
9745160,157,51.57634556,-0.030848541
9745250,0,51.57741933,-0.1221546
9745352,85,51.50726947,-0.009761073
9746450,0,51.52812359,-0.197243111
9746639,233,51.51129244,-0.095472808
9747435,0,51.52721571,-0.137243768
9747976,0,51.51651246,-0.060918787
9748120,0,51.51409098,-0.198226091
9748901,7,51.42797795,-0.189662299
9749755,0,51.52588078,-0.162890385
9750292,0,51.55614051,-0.078349987
9750293,247,51.51380137,-0.061454031
9750994,40,51.52152174,-0.137459834
9751494,184,51.60180386,-0.250429631
9751604,363,51.47146248,-0.193756837
9751730,292,51.52019642,-0.071533616
9751971,354,51.50832766,-0.228951774
9752461,0,51.49349395,-0.066074567
9752669,0,51.48709219,-0.168096713
9753019,334,51.51960997,-0.132314465
9753161,237,51.49887882,-0.189231698
9753546,0,51.55448918,0.015938988
9753700,7,51.51212672,-0.033209497
9754441,0,51.4869066,-0.186057992
9755055,0,51.54596902,-0.049963271
9755116,0,51.5631101,-0.101089391
9755144,0,51.54267261,-0.086866304
9755194,0,51.53130871,-0.133153076
9755196,0,51.48720011,-0.122422941
9755305,365,51.33222697,-0.11192824
9756725,0,51.51827583,-0.06358045
9756913,0,51.42719993,-0.152828762
9757383,67,51.54052204,-0.079872269
9760037,364,51.53090216,-0.145018715
9762396,365,51.46145895,-0.138814366
9762603,362,51.47184123,-0.166184706
9762797,0,51.54004911,-0.115998474
9763259,0,51.44632645,-0.116041646
9763439,0,51.50831325,-0.237834733
9763516,190,51.53091608,-0.21080609
9763644,231,51.51490958,-0.192081381
9764102,0,51.54370082,-0.192052149
9764761,0,51.53259309,-0.216237117
9765046,288,51.49330337,-0.219616445
9765054,23,51.44553407,-0.131327861
9765146,108,51.45988815,-0.161938424
9765691,62,51.56840752,-0.019017451
9766266,365,51.45971045,-0.112805763
9766720,0,51.46851984,-0.122139984
9767505,0,51.54039591,-0.053281825
9767514,0,51.52531639,-0.066888719
9767596,0,51.49236799,-0.15639572
9767824,85,51.51629007,-0.178829578
9768088,0,51.55258403,-0.160040021
9768096,0,51.51615854,-0.147326191
9768507,0,51.48394614,-0.173080953
9768586,364,51.5195706,-0.15456426
9768672,293,51.52326909,-0.107775603
9769040,0,51.54299631,-0.151929041
9769063,353,51.52476772,-0.109161969
9769683,298,51.52512249,-0.107705939
9769911,276,51.52469548,-0.108244825
9769923,365,51.56346896,-0.089931812
9770212,0,51.47228356,-0.182413823
9771189,0,51.51700349,-0.122374691
9771473,0,51.52871637,-0.124007013
9771545,0,51.5373831,-0.102639397
9772026,0,51.53546416,-0.219354581
9772630,83,51.46036877,-0.180325697
9773008,0,51.52972846,-0.056763277
9773027,0,51.52761926,-0.079244109
9773320,0,51.45086062,-0.12814246
9773500,0,51.50055131,-0.091388635
9773546,0,51.53244954,-0.036302938
9773650,0,51.53518359,-0.057792158
9774190,0,51.50043949,-0.160783949
9774332,0,51.54701511,-0.228655647
9774641,314,51.49185112,-0.167746434
9775420,0,51.49671139,-0.074024519
9776194,0,51.53861974,-0.120349212
9776250,167,51.47967508,-0.197987654
9776556,0,51.51215159,-0.181989398
9779902,0,51.48811288,-0.007485107
9781212,365,51.44075021,-0.10652961
9781813,0,51.4498357,-0.004702623
9782159,0,51.51672277,-0.065549269
9782192,72,51.48989847,-0.223408787
9782546,0,51.50891548,-0.235313476
9782753,0,51.54331557,-0.055564352
9782834,273,51.48438487,-0.313934648
9783122,0,51.58170685,-0.185355502
9783219,0,51.56013101,0.002613715
9783516,0,51.465469,-0.181987065
9783652,0,51.46092772,-0.074885568
9783977,0,51.53203087,-0.135843644
9784044,0,51.45782089,-0.228929113
9784177,102,51.51587534,-0.12720525
9784333,0,51.5197131,-0.213354556
9784814,2,51.52510071,-0.175520067
9784830,365,51.57516003,0.069841799
9785207,89,51.53099532,-0.009730821
9785247,179,51.47664709,-0.192271587
9785410,0,51.49066816,-0.277448419
9785416,0,51.5111068,-0.125873064
9785954,214,51.42316988,-0.166106636
9786658,0,51.46134065,-0.115276714
9786675,0,51.53957503,-0.097345274
9786771,0,51.55573843,-0.044923528
9787411,0,51.56851139,-0.077790197
9787432,0,51.53961123,-0.247704164
9787602,0,51.54218366,-0.118468135
9787719,26,51.53555225,-0.086732344
9787800,67,51.51125755,-0.277418522
9787951,138,51.51121999,-0.12555732
9787999,0,51.48651336,-0.170142804
9788233,0,51.53234372,-0.059739729
9788506,222,51.51927873,-0.214896661
9789217,88,51.48878879,-0.142297844
9789221,0,51.49353927,-0.098550188
9789332,0,51.50995619,-0.001083845
9789562,0,51.53202971,-0.3771282
9790094,354,51.51253014,-0.015720439
9790132,57,51.47318442,-0.177203902
9790161,0,51.51923292,-0.073108064
9790193,90,51.53304693,-0.007519319
9790220,0,51.49170162,-0.197863895
9790621,0,51.4261457,-0.065207701
9791012,36,51.57204653,-0.192968768
9791113,0,51.50991453,-0.128138895
9792246,52,51.51360155,-0.049649294
9792374,325,51.62879837,-0.159284586
9792614,91,51.52268603,-0.059706557
9793256,365,51.58400252,0.069086979
9793487,0,51.53339921,-0.099366503
9793726,365,51.51340125,-0.036270362
9794091,249,51.54245099,-0.116257794
9794272,0,51.54501587,-0.168638399
9794484,364,51.50290442,-0.105750273
9795067,0,51.5482838,-0.202781512
9795629,364,51.51630791,-0.253584207
9799219,0,51.54767327,-0.138967899
9800132,0,51.48506951,-0.190064007
9800227,79,51.54541019,-0.076909151
9800352,336,51.54431918,-0.10948062
9800469,365,51.54516088,-0.077326289
9800588,167,51.48309838,-0.476359258
9800758,0,51.46826642,-0.069366096
9800786,364,51.51240027,-0.076542124
9800874,3,51.55402829,-0.083942762
9801251,180,51.49345318,-0.098556983
9801336,0,51.62143105,-0.176926119
9801527,0,51.47325535,-0.190793387
9801752,365,51.52132157,-0.030174008
9801776,364,51.56041988,-0.114893107
9801862,363,51.50545951,-0.276670251
9801970,0,51.51812754,-0.068870105
9802386,0,51.55810704,-0.075766418
9802762,285,51.43890688,-0.060183483
9802781,365,51.44022981,-0.128099602
9802819,0,51.55575953,-0.212999836
9802979,11,51.5522946,-0.184748641
9803054,265,51.48977614,-0.193298291
9803442,364,51.51216347,-0.076586348
9803796,0,51.49478241,-0.179687358
9803960,85,51.50820893,0.064356725
9804342,0,51.52858799,-0.059735419
9804382,0,51.49074754,-0.12907407
9804602,0,51.46419264,-0.218371786
9804811,0,51.54185739,-0.116084521
9805112,0,51.46806363,-0.208935939
9805254,216,51.47299351,-0.182078223
9806211,0,51.49201987,-0.143292932
9806228,0,51.46614466,-0.154571127
9806300,53,51.47323068,0.028192814
9806805,90,51.5015276,-0.035852032
9806891,300,51.50097756,0.085977071
9807088,78,51.52344079,-0.1599
9807146,313,51.48936894,-0.169235563
9807562,0,51.53715601,-0.06108227
9807791,364,51.48748005,-0.012105938
9808124,0,51.53414288,-0.221176919
9808330,0,51.42627709,-0.199976522
9808402,0,51.48038422,-0.121211653
9808822,0,51.48661646,-0.134255443
9808937,365,51.52449246,-0.026492994
9809522,1,51.44106979,-0.165272269
9809582,0,51.56145717,-0.06523346
9810357,132,51.60744527,-0.0063048
9810966,0,51.54495129,-0.061697902
9811622,0,51.52910879,-0.166856748
9815591,0,51.56263445,-0.081582913
9815898,0,51.5621067,-0.009127161
9816560,171,51.44656485,-0.003853629
9816629,0,51.44995846,-0.004373996
9816782,0,51.53256938,-0.061035964
9816807,0,51.46179635,-0.133855401
9816962,0,51.52137825,-0.140936703
9816963,0,51.59038389,-0.026227271
9817228,0,51.55635173,-0.058766105
9817327,114,51.55552619,-0.171136168
9817717,365,51.52723635,-0.018933779
9817837,0,51.52884063,-0.204636828
9818077,0,51.53056137,-0.08398064
9818103,173,51.53197897,-0.024032926
9818765,0,51.53990111,0.026469052
9819104,365,51.56587435,-0.107938659
9819195,0,51.53315206,-0.060939508
9819339,0,51.55332266,-0.118242914
9819470,0,51.48755019,-0.119421101
9819644,0,51.49210196,-0.08432287
9819940,0,51.49121247,-0.044167887
9820208,0,51.44955294,-0.124253185
9820317,87,51.59717409,-0.268379248
9820322,0,51.52150329,-0.135142033
9820596,365,51.5104848,-0.324969051
9821548,92,51.49315507,-0.196581249
9821945,36,51.46991703,-0.120677913
9822179,364,51.47373362,-0.108738438
9822592,242,51.45746986,-0.048787723
9822904,0,51.52643188,-0.103192224
9822928,0,51.48088515,-0.05176539
9823009,265,51.51380614,-0.06136345
9823492,0,51.58240385,-0.101499716
9823522,365,51.44178152,-0.086983431
9824566,158,51.50346048,-0.23448299
9825060,161,51.50378244,-0.235414363
9825342,116,51.46971892,-0.123723333
9828805,0,51.48322833,0.006905127
9829082,0,51.49579821,-0.106155259
9830101,0,51.51593219,-0.076266207
9830166,363,51.57707415,-0.11279458
9830821,83,51.55313084,-0.007052076
9830857,0,51.56034908,-0.29080271
9831098,0,51.5039221,-0.209094734
9831466,345,51.55707692,-0.178131775
9831955,0,51.54612871,-0.19339841
9831993,0,51.53046963,-0.061289086
9832129,0,51.55373186,-0.154310951
9832220,365,51.58915438,-0.126213124
9832389,0,51.52321793,-0.083425083
9832548,0,51.44827997,-0.064138177
9832743,84,51.49904007,-0.227317807
9832745,0,51.52342482,-0.075774045
9832755,11,51.51735967,-0.182046337
9832761,0,51.54037325,-0.05534332
9832855,0,51.53755794,-0.139130501
9833194,0,51.45201921,-0.130161371
9833279,0,51.52065691,-0.212684847
9833296,0,51.54293989,-0.11031816
9833415,0,51.42978962,-0.138207048
9833619,0,51.52964573,-0.019571826
9833924,0,51.49066684,-0.189826882
9834232,248,51.45731195,-0.048509349
9834318,0,51.51934876,-0.202481987
9835030,66,51.52678268,-0.045755433
9835305,0,51.43194587,-0.149210691
9835698,0,51.52476714,-0.01363928
9836151,365,51.47750043,0.031760319
9837514,0,51.42422283,-0.12754283
9837751,0,51.44522932,-0.215133603
9838273,0,51.42277032,-0.1779958
9838451,0,51.48110205,-0.100036703
9838783,0,51.53263958,-0.085837116
9838828,130,51.46711068,-0.217256902
9839182,220,51.5364402,-0.230422523
9839693,0,51.54254025,-0.137492928
9839899,0,51.48101967,-0.053363152
9840894,0,51.48239557,-0.101726245
9840981,0,51.53969213,-0.150681435
9841065,0,51.53052677,-0.202799858
9841166,322,51.51508271,-0.023515084
9841453,35,51.53179535,-0.098690107
9841536,0,51.4588059,-0.123146665
9841576,365,51.49403565,-0.140298807
9841989,0,51.46295071,-0.111349628
9842328,365,51.5285154,-0.018493446
9842439,31,51.56386712,-0.283901902
9842950,0,51.46905581,-0.130420363
9847898,0,51.53894391,-0.118628084
9848279,305,51.45983971,-0.214933121
9849839,0,51.50473644,-0.043162654
9850112,364,51.5154794,-0.164792147
9850165,0,51.55099096,-0.091970721
9850636,333,51.53194904,-0.132093758
9850850,86,51.47851998,-0.165959269
9851256,0,51.56021955,-0.062829423
9851304,0,51.55508792,-0.072985805
9851310,0,51.43648467,-0.036213003
9851434,0,51.54751803,-0.047262919
9851525,0,51.54933065,-0.092135521
9851854,55,51.40624798,-0.303095422
9851934,0,51.50008511,-0.207810134
9852326,365,51.5248973,-0.087793717
9852483,365,51.61714299,-0.167356042
9852753,0,51.5498083,-0.083438593
9853025,0,51.50248601,-0.107800472
9854069,0,51.53257952,-0.137352675
9854077,0,51.54345171,-0.056500809
9854189,365,51.51522416,-0.024649377
9854619,0,51.54844068,-0.118700208
9855076,360,51.50029928,-0.017448271
9855084,0,51.49475611,-0.142609192
9855201,0,51.58409821,-0.063647089
9855491,0,51.56999644,-0.058888216
9855558,8,51.46929581,-0.22310282
9856231,131,51.50979375,-0.126233026
9856253,40,51.57222761,0.188905816
9856274,0,51.54077298,-0.070964933
9856493,359,51.5163433,-0.018811965
9856496,221,51.48548719,-0.219546151
9856522,365,51.52073243,-0.154443972
9856857,0,51.54404161,-0.130254315
9857235,0,51.50649986,-0.220485689
9858396,95,51.51549101,-0.121176514
9858591,0,51.48845724,-0.11758111
9858598,83,51.49212498,-0.004779051
9858742,0,51.48648957,-0.210252025
9858952,365,51.49331343,-0.131422267
9859016,82,51.53383849,-0.118701973
9859401,251,51.51836789,-0.037157155
9859465,0,51.52612596,-0.096702794
9859605,0,51.53885983,-0.056913059
9859756,339,51.45976405,0.02688653
9859808,0,51.53125194,-0.085670991
9860718,365,51.54235842,-0.231454407
9860778,364,51.46118574,-0.128912247
9860877,0,51.52037171,-0.162833349
9860900,0,51.46824648,-0.124732976
9860911,0,51.53023344,-0.084475836
9861055,45,51.51389473,-0.068881737
9861089,0,51.46132564,-0.12507657
9862034,93,51.48235284,-0.011502782
9862040,336,51.43336431,-0.03674876
9862094,0,51.52932439,-0.085696075
9862115,0,51.59681658,-0.123886114
9862119,0,51.5031322,-0.194525923
9862446,0,51.51121464,-0.065931139
9862610,0,51.47830556,-0.040481105
9863051,0,51.53593621,-0.185192231
9863289,0,51.48461284,-0.188094616
9863303,0,51.49841116,-0.083293381
9863486,0,51.55199126,-0.185468867
9863600,362,51.53104669,-0.21843233
9863653,365,51.34914777,-0.103709602
9864040,0,51.46287686,-0.114742522
9869181,83,51.36800566,0.088388714
9870030,0,51.50715405,0.01770805
9870055,0,51.5317944,-0.087147185
9870258,0,51.51765278,-0.187844741
9870427,88,51.49529703,-0.040649901
9870512,0,51.39077744,-0.07035293
9870929,362,51.52281984,-0.189779423
9871349,363,51.51149238,-0.204628544
9871712,365,51.40704475,0.00423111
9871749,0,51.50655549,-0.090428165
9871776,0,51.53423042,-0.007368385
9872015,0,51.52486423,-0.162952766
9872109,0,51.51747222,-0.151348138
9872178,0,51.4616011,-0.091611236
9872435,0,51.49146551,-0.301621779
9872588,0,51.49825321,-0.051162978
9872597,0,51.54977349,-0.168339607
9872606,0,51.49242034,-0.199901123
9872742,365,51.51821188,-0.161761641
9872908,16,51.49549288,-0.235421198
9872996,0,51.52724281,-0.161972251
9873204,0,51.57536747,-0.087936535
9873331,181,51.51224984,-0.154246913
9873546,0,51.54607239,-0.073139609
9873879,0,51.52180743,-0.106143198
9873974,17,51.50796649,-0.214405866
9874151,53,51.50256775,-0.022483407
9874308,328,51.49559878,0.013473418
9874640,0,51.53797473,-0.196807695
9874687,0,51.56918957,-0.117632164
9874903,0,51.45650045,-0.12413587
9875088,0,51.54290407,-0.112442123
9875369,0,51.49874499,-0.213478128
9875680,365,51.49793263,-0.235086651
9875910,0,51.53745673,-0.103020184
9876055,115,51.52475835,-0.08759998
9876209,0,51.52782695,-0.076885852
9876799,0,51.60095257,-0.133620969
9877137,0,51.52817642,-0.203532663
9877291,0,51.48602368,-0.148328421
9877617,0,51.48613706,-0.213414298
9877915,327,51.55204087,-0.116485512
9878040,0,51.58799315,-0.041552751
9878267,0,51.65300584,-0.161756679
9879899,0,51.53922064,-0.08479919
9880916,246,51.48245589,-0.13410871
9881084,363,51.53127546,-0.111675788
9881972,0,51.46827217,-0.132230528
9882345,0,51.4815427,0.005632657
9882394,117,51.49349099,-0.168268396
9882412,0,51.54106219,-0.199158647
9882570,0,51.57084199,-0.108896478
9882688,0,51.53868134,-0.15135791
9882834,0,51.4914521,-0.138437219
9883255,0,51.54681413,-0.220051722
9883741,365,51.56165176,-0.126228645
9883778,0,51.53023539,-0.041631441
9884291,67,51.50222667,-0.048209484
9884712,364,51.49236281,-0.171279333
9884741,365,51.55117254,-0.46907845
9884826,364,51.54988212,-0.468471197
9885314,0,51.57720741,-0.30954786
9885660,365,51.57735681,-0.309460129
9885757,357,51.37718073,-0.096954076
9889923,0,51.44865447,-0.130850286
9890269,130,51.49123668,-0.132762658
9890300,342,51.55489154,-0.061598794
9890361,315,51.46266736,-0.025835591
9890465,80,51.50030688,-0.018153841
9890514,363,51.5365242,-0.103633335
9890613,0,51.53662277,-0.104889313
9890737,7,51.49351025,-0.133676931
9890863,0,51.53700375,-0.101520513
9891065,90,51.56843404,-0.001901732
9891924,0,51.52016661,-0.065965223
9892307,0,51.48859369,-0.182440285
9892433,0,51.50808935,-0.228592469
9892580,179,51.49970759,-0.018737746
9892750,0,51.4826377,-0.072866465
9893055,305,51.51434377,-0.121829987
9893145,0,51.54574808,-0.130494267
9893425,106,51.53736807,-0.056521231
9893967,364,51.51566105,-0.054969602
9894313,365,51.57478597,-0.212149762
9894454,0,51.5432886,-0.057482823
9894483,0,51.54345534,-0.07585411
9895186,179,51.51428285,-0.100723007
9896226,311,51.46367754,-0.252079724
9897329,0,51.5181088,-0.022482862
9897358,153,51.52361698,-0.063334336
9897815,0,51.57464125,-0.137589179
9898117,365,51.47465592,-0.213814504
9899074,0,51.51652228,-0.197712504
9899180,0,51.50559345,0.023159492
9899700,365,51.54998228,0.020992237
9899989,0,51.51774645,-0.198992609
9900426,0,51.51549873,-0.187759647
9900604,0,51.51362087,-0.188272296
9901189,89,51.61671623,-0.143226977
9901236,20,51.49929233,-0.247611664
9901553,360,51.54151077,-0.483892639
9901687,90,51.33617481,-0.118972614
9902663,364,51.59169259,-0.179982988
9902753,89,51.55119998,-0.059236501
9903686,0,51.46832142,-0.125794478
9904692,336,51.55577815,-0.17328289
9904824,0,51.56627729,-0.143020355
9904942,164,51.54467449,-0.059746182
9905006,35,51.48979691,-0.138841909
9905039,0,51.47197538,-0.095267898
9905865,365,51.47395868,-0.110988571
9910736,0,51.47782786,-0.084898157
9911299,128,51.58474331,-0.027797949
9911753,0,51.55132648,-0.245710403
9912180,96,51.5512534,-0.075641336
9912347,0,51.52784947,-0.198718726
9912472,0,51.56312132,-0.128381624
9912478,364,51.49325709,-0.089201949
9912803,21,51.49143331,-0.102142569
9912807,0,51.48360365,-0.219795606
9912824,0,51.45590263,-0.298216461
9912859,0,51.48582849,-0.042935854
9913040,362,51.60634206,-0.212505159
9913269,364,51.56285866,0.069194047
9913329,0,51.4999636,-0.233857141
9913641,3,51.53005644,-0.075496509
9913812,0,51.55186185,-0.073909888
9914394,198,51.47711247,-0.130992806
9914543,0,51.54215931,-0.085759479
9914615,305,51.52470948,-0.069445478
9914622,155,51.5257028,-0.099018598
9914913,0,51.5323075,-0.062086713
9916044,356,51.5550276,-0.17963182
9916075,320,51.56405516,0.132394331
9916263,0,51.53981,-0.089049023
9917110,0,51.51289071,-0.100402672
9917337,0,51.57187597,-0.129616836
9917371,128,51.48046163,-0.181070301
9917464,0,51.54878161,-0.16729617
9918338,89,51.51528858,-0.167528138
9918957,268,51.52429021,-0.118389696
9919500,0,51.5002134,-0.07463256
9919756,0,51.51769719,-0.079453208
9919852,0,51.46843794,-0.13146537
9920581,275,51.54395319,-0.025841431
9920739,0,51.54922324,-0.03592932
9920889,0,51.52479745,-0.06685267
9921608,0,51.53380315,-0.137644718
9921839,350,51.49816245,-0.192482391
9922000,0,51.48965073,-0.101372982
9922040,0,51.55522439,-0.220350751
9922423,336,51.52381073,-0.038211516
9922797,0,51.39979831,-0.267869618
9922956,0,51.47111064,-0.197843699
9923070,0,51.44947758,-0.202377451
9923518,16,51.53108655,-0.086737069
9924085,286,51.55219003,-0.127176642
9924192,0,51.52159856,-0.074258667
9924229,0,51.54617473,-0.068879621
9924574,0,51.4885944,-0.190982259
9925713,0,51.52662863,-0.124970464
9927747,88,51.4874914,0.100570708
9929559,39,51.50720128,-0.248598978
9929845,0,51.55390955,-0.115333522
9930568,0,51.53833321,-0.079400121
9930680,0,51.49240573,-0.200507766
9930802,0,51.52200077,-0.12194404
9931594,0,51.58742629,-0.118206855
9931608,0,51.5216808,-0.019550373
9931697,0,51.58282175,-0.069458492
9932029,99,51.49799492,-0.26672497
9932601,0,51.51143618,-0.065971878
9932721,0,51.53676436,-0.079970342
9933872,319,51.54974365,0.024064241
9934059,79,51.51616359,-0.315037415
9934158,75,51.51583565,-0.315348748
9934579,10,51.48034531,-0.22209382
9934601,0,51.52847874,-0.117707949
9934653,0,51.50398974,-0.059458014
9934919,0,51.53257372,-0.089164745
9935201,0,51.46829701,-0.082218205
9935591,365,51.63349364,-0.143158683
9935842,352,51.55150183,0.02560936
9935994,35,51.51837077,-0.122200741
9936694,0,51.49118609,-0.111642903
9936709,0,51.48176393,-0.220944005
9937125,0,51.48798307,-0.182028736
9937271,0,51.55932831,-0.117019118
9937712,0,51.53808226,-0.14620426
9938849,22,51.51844215,-0.111156306
9939050,0,51.50720176,-0.231194092
9939055,0,51.5412996,-0.176236127
9940498,365,51.55186518,-0.140783146
9942083,0,51.50787041,-0.013494362
9942748,0,51.52947573,-0.078093439
9944412,248,51.45798992,-0.200900473
9946101,0,51.48506097,-0.214245878
9947402,343,51.56858664,-0.302074685
9947481,0,51.48166571,-0.213814362
9947731,0,51.54666663,-0.074247988
9947750,351,51.55189864,0.025079815
9947973,354,51.55173987,0.025034481
9948115,355,51.55173562,0.022913405
9948310,359,51.56041412,-0.330294849
9948584,103,51.46635503,-0.117996478
9949078,175,51.47681853,-0.149536969
9949529,364,51.59110244,0.086937792
9949611,0,51.51500363,-0.178583166
9949914,0,51.5260903,-0.193385794
9950600,0,51.49180808,-0.025006405
9950829,364,51.59146392,-0.005071949
9950854,0,51.53736344,-0.137909441
9951025,5,51.53085084,-0.073932979
9951386,0,51.49625835,-0.078012383
9951578,0,51.55617161,-0.084927247
9951654,0,51.46441693,-0.127950138
9951982,0,51.49857919,-0.088132285
9952015,0,51.52772869,-0.107587141
9952209,50,51.5030268,-0.241708456
9952789,361,51.58500708,-0.042362863
9953584,0,51.52879584,-0.189300185
9953917,0,51.51271266,-0.182409731
9954041,365,51.4134875,-0.133242431
9954753,351,51.67105688,-0.0389597
9954890,13,51.55553951,-0.137175387
9956263,0,51.4985836,-0.026826639
9956584,10,51.47887504,-0.05015507
9956695,0,51.50710146,0.017650945
9956703,0,51.49048209,-0.208449575
9957224,0,51.54964815,-0.091226445
9957622,0,51.51782111,-0.192291889
9959192,316,51.49528418,-0.140245274
9959360,36,51.51682657,-0.124670026
9959626,0,51.56652481,-0.19758831
9962248,0,51.54522622,0.013539697
9962556,365,51.525206,0.056937197
9963076,0,51.48774038,-0.176784814
9963096,0,51.53387331,-0.054079233
9963457,13,51.52052036,0.013404374
9963558,0,51.543021,-0.175579864
9964485,0,51.56804481,0.002458065
9964499,0,51.5445153,-0.079485422
9964627,352,51.54635529,-0.158445358
9964865,364,51.49405008,0.048285565
9964877,42,51.53241451,-0.057176253
9964915,364,51.39373779,-0.249488597
9965050,0,51.55437978,-0.044663995
9965649,363,51.58705703,-0.315157004
9965953,0,51.55297579,-0.074137239
9965981,5,51.54738057,0.006413642
9966011,0,51.46410268,-0.305309333
9966069,0,51.57669911,-0.071070759
9966226,0,51.48841273,-0.061301398
9966227,0,51.41918372,-0.168276182
9966470,0,51.56056074,-0.099004968
9966989,365,51.51470292,-0.033377282
9967072,0,51.54780764,-0.104057709
9967081,180,51.50205416,-0.228189594
9967230,363,51.44976235,-0.218674975
9967303,0,51.47530484,-0.091267942
9967355,0,51.53025504,-0.06418978
9967708,337,51.55262368,-0.069473056
9967716,364,51.53448141,-0.121161684
9967854,0,51.55064642,-0.095149475
9968132,0,51.5372828,-0.075496485
9968139,50,51.52082676,-0.167579199
9968196,364,51.51178594,-0.051744889
9968347,0,51.40190763,-0.278253045
9968702,0,51.52814042,-0.042063646
9969247,0,51.49395303,-0.174846467
9969291,10,51.42890929,-0.113199942
9969301,365,51.51630079,-0.033485289
9969711,332,51.52042668,-0.048480611
9970323,0,51.51305576,-0.068961562
9970327,0,51.4581152,-0.218121168
9970425,0,51.53012464,-0.085251334
9970787,27,51.50627578,-0.460415046
9971151,0,51.47714436,0.022041836
9971173,0,51.61130177,-0.362404571
9971348,365,51.33704683,-0.119003783
9971617,0,51.51647084,-0.070026947
9972180,0,51.46596658,-0.15338567
9972438,179,51.58912028,-0.058947047
9972783,184,51.53102643,-0.130273174
9972804,166,51.54777808,-0.078267413
9973188,362,51.48470603,-0.126239881
9973586,0,51.47156702,-0.128207758
9973625,0,51.50262639,-0.232423416
9973678,0,51.59122261,-0.154994542
9974012,0,51.53571384,-0.178634392
9975003,364,51.59263784,0.085084358
9976337,38,51.52018654,-0.177692893
9980132,350,51.5266271,-0.067630457
9981573,0,51.47386034,-0.02796102
9981898,300,51.49769107,-0.230241288
9982276,0,51.53945064,-0.097679442
9982446,89,51.52168324,-0.161833697
9982506,247,51.49226107,-0.162916296
9983251,0,51.45901494,-0.199989341
9983357,0,51.52212732,-0.115366706
9983662,345,51.44610849,0.014758952
9983824,5,51.4673235,-0.128581533
9983846,133,51.59409866,-0.150057279
9984451,0,51.47434057,-0.023131459
9984856,365,51.43969685,0.083412163
9985018,55,51.45969992,-0.122559609
9985022,0,51.46419515,-0.241820831
9985256,263,51.51759321,-0.112874903
9985287,0,51.50013328,-0.038581565
9986230,0,51.55265362,0.012612966
9986488,0,51.54381852,-0.076610988
9986734,100,51.52473503,-0.104366747
9987339,365,51.61782341,-0.160154039
9987530,364,51.52776783,-0.252011576
9987581,0,51.53796755,-0.050233719
9987685,0,51.50573446,-0.232699238
9987721,81,51.51795425,-0.15054704
9988403,0,51.56926108,-0.123388641
9988623,0,51.38085046,-0.12393946
9988634,0,51.52860611,-0.068595375
9988742,365,51.55687967,-0.043124929
9988982,0,51.49275215,-0.187333485
9989091,0,51.54349508,-0.128405314
9989187,0,51.52978444,-0.045758578
9989249,246,51.56919086,-0.199895287
9989461,41,51.53027324,-0.045611356
9990033,0,51.53924734,-0.139302033
9991366,282,51.5445978,-0.194882024
9991498,313,51.50100022,-0.020072448
9991763,0,51.53326506,-0.113478073
9992437,365,51.45455292,-0.309514945
9992628,173,51.46896225,-0.174549781
9992644,0,51.53720232,-0.13822567
9992959,0,51.52849199,-0.081805511
9993008,0,51.52556777,-0.210185658
9993644,365,51.33650587,-0.118913945
9994093,0,51.55168292,-0.208083869
9994229,279,51.54670622,-0.16586087
9994471,175,51.45683158,-0.04767415
9994909,0,51.41004538,-0.215665853
9995307,0,51.41201939,-0.207727627
9995377,0,51.45909801,-0.179877726
9995674,0,51.56419997,-0.100980661
9995676,0,51.52355383,-0.075823848
9996203,364,51.48698195,-0.20871326
9996756,47,51.49023581,-0.10961187
9997109,0,51.53183443,-0.115238368
9997204,0,51.54490032,-0.044509077
9997517,89,51.47286624,-0.183683987
9999113,364,51.49702501,-0.182315484
9999169,365,51.61321265,-0.179933477
10005651,0,51.495886,-0.192074222
10005666,292,51.51999917,-0.116622233
10005675,77,51.52920134,-0.074271595
10005747,0,51.53640816,-0.190433588
10006101,365,51.59918127,-0.285103914
10006480,16,51.49265958,-0.199705234
10006488,77,51.5156927,-0.315375498
10006571,0,51.55831422,-0.068957123
10006703,340,51.51344805,-0.176089406
10006730,0,51.5455064,-0.024959009
10007372,0,51.51192891,-0.064217872
10007434,76,51.51623932,-0.315378045
10007608,0,51.47228058,-0.080297089
10008256,88,51.47416532,-0.024233441
10008329,344,51.51075322,0.132333484
10008498,365,51.53234172,-0.08865581
10009114,0,51.434272,-0.335164556
10009233,0,51.4692559,-0.258307439
10009627,0,51.5635387,-0.381754649
10009910,335,51.50450992,0.087982088
10010088,322,51.4927453,0.119196258
10010570,0,51.53371409,-0.180992144
10010607,348,51.49496321,-0.112893613
10010616,343,51.5026479,0.088944984
10010991,0,51.56283162,-0.138640471
10011439,0,51.56930071,-0.122795269
10012793,365,51.39229933,-0.074259439
10012976,0,51.48726994,-0.043177115
10016414,0,51.57828131,-0.091005391
10016688,0,51.5553606,-0.120250579
10016903,89,51.5306883,-0.084106052
10017814,364,51.48369813,-0.087677315
10019793,118,51.53767359,-0.207251363
10019856,184,51.54347319,-0.12644121
10020692,0,51.48864942,-0.069970337
10021603,365,51.55405525,-0.005947016
