id,latitude,longitude,price,availability_30,availability_60,availability_90,availability_365
13913,51.56861,-0.1127,$79.00 ,29,59,89,361
15400,51.4878,-0.16813,$75.00 ,0,0,0,29
172811,51.5471,-0.17981,$229.00 ,0,0,0,0
173082,51.53825378,-0.044086002,$132.00 ,5,28,48,111
42010,51.5859,-0.16434,$65.00 ,2,10,33,303
17402,51.52195,-0.14094,$425.00 ,2,22,37,241
42692,51.50822,-0.21562,$125.00 ,0,0,0,0
43129,51.48164,-0.21082,$60.00 ,15,45,75,350
43202,51.53031,-0.21713,$141.00 ,4,9,19,19
43742,51.55143,-0.09493,$78.00 ,5,35,65,340
174132,51.52636,-0.18801,$83.00 ,10,28,45,312
179312,51.55191,-0.11497,$45.00 ,0,0,0,0
181664,51.47368,-0.18217,$197.00 ,11,12,12,212
24328,51.47072,-0.16266,$195.00 ,6,6,23,203
182802,51.43855,-0.32191,$65.00 ,15,44,73,347
45168,51.51812,-0.1977,$125.00 ,0,0,0,0
25123,51.57438,-0.21081,$29.00 ,0,0,0,0
46992,51.55165,-0.05215,$58.00 ,0,0,0,0
183128,51.50038,-0.10001,$110.00 ,6,33,54,54
33332,51.4641,-0.32498,$140.00 ,24,54,84,357
186682,51.54209,-0.202,$69.00 ,0,0,0,0
190015,51.53715,-0.06418,$246.00 ,17,17,17,17
47192,51.52958,-0.14344,$59.00 ,16,31,46,204
47687,51.4934,-0.22929,$64.00 ,1,1,1,196
36299,51.48085,-0.28086,$245.00 ,0,20,50,292
49970,51.49462,-0.22923,$64.00 ,1,7,8,215
36660,51.58478,-0.16057,$82.00 ,2,5,5,196
198258,51.5343,0.08178,$69.00 ,9,39,69,344
38605,51.50681,-0.23345,$60.00 ,0,1,1,1
198279,51.51462,-0.05969,$45.00 ,14,31,59,207
200713,51.3843,-0.12723,$18.00 ,0,0,0,225
51830,51.51757,-0.19195,$121.00 ,0,0,0,1
55402,51.37487,-0.11565,$56.00 ,0,0,0,0
38610,51.50701,-0.23362,$300.00 ,2,22,22,184
55706,51.49506,-0.1563,$306.00 ,0,1,16,16
56229,51.49547,-0.22942,$60.00 ,2,4,22,263
201463,51.53561,-0.11338,$100.00 ,0,0,0,0
38995,51.47859774,-0.061142834,$47.00 ,10,40,70,103
62747,51.52315,-0.05755,$43.00 ,0,0,10,10
39387,51.52605,-0.19942,$42.00 ,0,0,0,0
63948,51.49547,-0.22864,$65.00 ,0,9,12,179
203163,51.48579,-0.10765,$60.00 ,7,7,35,86
41311,51.574,-0.21058,$25.00 ,0,0,0,0
207542,51.5851,-0.10277,$70.00 ,7,35,65,340
65908,51.45932,-0.11874,$80.00 ,0,0,0,0
41445,51.61492,-0.25632,$550.00 ,23,53,83,358
66772,51.4937,-0.22914,$60.00 ,3,22,46,311
41509,51.49351,-0.25568,$150.00 ,30,60,90,180
69198,51.59031,-0.09408,$53.00 ,28,58,88,363
207912,51.3676,-0.12209,$45.00 ,17,19,49,324
208952,51.55239,-0.0346,$263.00 ,0,0,0,0
41712,51.50191,-0.10204,$112.00 ,29,59,89,364
41870,51.5584,0.00258,$37.00 ,0,0,0,0
210010,51.51566,-0.17467,$94.00 ,0,0,0,0
70482,51.54096,-0.0487,$190.00 ,20,50,80,355
314985,51.52626,0.02904,$32.00 ,0,0,0,0
71875,51.52216,-0.13859,$190.00 ,7,28,37,138
214755,51.51146,-0.2021,$616.00 ,22,41,71,214
315238,51.47565,-0.15073,$190.00 ,18,19,40,221
72913,51.48128,-0.11593,$48.00 ,0,0,0,0
315658,51.48383,-0.11655,$50.00 ,0,0,0,0
73125,51.44563,-0.14195,$55.00 ,23,53,83,358
216350,51.47928,-0.22061,$86.00 ,11,41,69,334
229684,51.48793,-0.04204,$30.00 ,0,0,0,0
318287,51.61607,-0.02982,$29.00 ,1,13,43,285
230839,51.5368,-0.07753,$90.00 ,0,0,0,0
73431,51.46161,-0.11023,$120.00 ,3,3,3,10
318986,51.49113,-0.19482,$200.00 ,0,0,0,0
73884,51.49349,-0.22766,$52.00 ,0,0,4,113
320629,51.5385,-0.14719,$90.00 ,0,0,0,0
75995,51.5301,-0.07176,$53.00 ,0,0,0,11
78606,51.57322,0.01045,$99.00 ,18,48,78,353
78892,51.46478,-0.08007,$40.00 ,1,3,13,13
231452,51.47118,-0.1844,$90.00 ,23,53,83,358
231692,51.54818,-0.08428,$44.00 ,0,9,39,39
321411,51.49897,-0.20395,$70.00 ,11,11,11,11
231854,51.52153,-0.1004,$150.00 ,10,40,70,345
232983,51.48668,-0.10513,$70.00 ,7,7,7,88
322606,51.47043,-0.17155,$70.00 ,22,44,74,349
236956,51.50363,-0.10926,$70.00 ,15,45,71,346
237907,51.52022,-0.10577,$313.00 ,1,1,2,220
79129,51.39648,-0.2117,$38.00 ,0,0,0,204
323473,51.53861,-0.09678,$140.00 ,2,10,40,40
79571,51.49096,-0.16183,$99.00 ,0,0,0,0
238349,51.49609,-0.22782,$120.00 ,0,0,0,0
324055,51.55311,0.02273,$29.00 ,29,59,89,364
238440,51.5191,-0.2053,$150.00 ,0,0,0,0
80123,51.45173,-0.15556,$100.00 ,0,15,34,64
325809,51.54897,-0.18309,$815.00 ,21,30,60,335
80441,51.49297,-0.1216,$95.00 ,0,0,0,0
326146,51.57139,-0.03131,$120.00 ,0,0,0,0
238711,51.51156,-0.19579,$150.00 ,0,0,0,130
326633,51.47565,-0.15159,$80.00 ,7,27,54,291
239697,51.54491,-0.20988,$55.00 ,0,0,0,0
81052,51.53917,-0.10221,$133.00 ,0,0,0,0
81080,51.40644,-0.33563,$170.00 ,27,57,87,354
326655,51.46201,-0.117145,$100.00 ,12,42,69,324
81410,51.52139,-0.13932,$400.00 ,21,51,81,81
240734,51.57542,-0.06921,$75.00 ,0,0,0,0
241621,51.42865,-0.15725,$48.00 ,3,5,13,13
329585,51.46945,-0.13013,$158.00 ,8,38,68,76
241975,51.56094,-0.10893,$40.00 ,2,2,2,134
243077,51.55314,-0.04586,$123.00 ,3,3,6,6
81449,51.51061,-0.06646,$192.00 ,2,22,45,218
81473,51.41565,-0.07714,$40.00 ,0,22,52,52
329610,51.56407,-0.01151,$100.00 ,30,60,90,365
244125,51.52932,-0.08094,$693.00 ,7,25,53,325
330044,51.48423,-0.2629,$40.00 ,0,0,0,0
245116,51.55012,-0.11695,$70.00 ,8,38,68,343
81635,51.52707,-0.10923,$109.00 ,22,52,82,341
330932,51.55301,-0.12364,$140.00 ,0,26,27,251
81951,51.58388,0.15463,$190.00 ,29,59,89,364
246271,51.53299,-0.0335,$100.00 ,29,51,51,51
331058,51.50095,-0.25827,$65.00 ,6,20,30,217
249395,51.55468,-0.13524,$500.00 ,0,0,0,0
252016,51.47615,-0.06092,$60.00 ,17,47,77,352
84223,51.48579,-0.1077,$65.00 ,3,3,3,255
334310,51.45625,-0.01633,$38.00 ,3,8,8,197
84532,51.57665634,-0.061099,$48.00 ,7,33,63,63
254996,51.52339,-0.31421,$40.00 ,11,30,57,312
334603,51.54363,-0.25556,$317.00 ,13,13,14,78
255961,51.420254,-0.168066,$35.00 ,0,0,0,101
255963,51.41973,-0.16891,$30.00 ,0,0,0,101
85191,51.49168,-0.1157,$72.00 ,9,33,63,338
335867,51.53098,-0.01191,$200.00 ,0,0,0,0
86092,51.48606,-0.19752,$135.00 ,1,5,8,83
87827,51.5107,-0.18997,$150.00 ,30,60,90,365
257219,51.52999,-0.08276,$40.00 ,0,0,0,0
337806,51.55112,-0.07469,$95.00 ,0,0,0,225
263822,51.51854,0.02291,$150.00 ,0,0,0,206
89183,51.51427,-0.18243,$250.00 ,0,0,0,0
264776,51.44306,-0.01948,$315.00 ,4,34,57,249
338354,51.46777,-0.049772,$36.00 ,0,0,12,198
264777,51.44284,-0.01997,$101.00 ,7,37,67,342
264780,51.44333,-0.02307,$164.00 ,8,38,61,310
89787,51.44742,-0.43175,$55.00 ,0,0,0,0
89870,51.56792,-0.11125,$159.00 ,29,59,89,361
338616,51.47636,-0.08317,$100.00 ,29,59,89,364
90549,51.49764,-0.01365,$47.00 ,0,0,0,0
264781,51.44204,-0.02149,$152.00 ,0,24,54,329
264782,51.44353,-0.02328,$120.00 ,11,41,67,342
338896,51.59618,-0.19038,$40.00 ,10,34,64,64
264783,51.44151,-0.02195,$277.00 ,11,41,63,302
264789,51.44346,-0.02122,$229.00 ,15,45,75,291
90700,51.51109,-0.19842,$117.00 ,4,22,41,209
340435,51.50743,-0.22568,$59.00 ,11,24,37,153
90962,51.48821,-0.22452,$99.00 ,0,17,47,227
267454,51.5463,-0.10445,$227.00 ,22,22,22,22
340933,51.49208,-0.06124,$45.00 ,0,0,0,0
268398,51.50287,-0.10937,$68.00 ,16,46,76,351
269065,51.50669,-0.33013,$35.00 ,0,0,0,74
92352,51.54113,-0.09881,$96.00 ,0,2,15,15
341143,51.57036,-0.11044,$70.00 ,0,0,0,0
270600,51.44311,-0.33245,$75.00 ,3,20,20,69
341779,51.40392,-0.09948,$29.00 ,6,36,66,341
271122,51.53097,-0.39891,$30.00 ,0,0,0,0
92399,51.55104,-0.08324,$122.00 ,16,46,76,166
92644,51.44201,-0.18739,$42.00 ,0,0,0,0
93015,51.49993,-0.21707,$100.00 ,5,5,5,5
342636,51.45837,-0.03635,$60.00 ,0,0,0,0
93734,51.47618,0.01442,$41.00 ,12,15,15,219
274740,51.473328,-0.183576,$210.00 ,9,23,23,154
342804,51.48775,-0.27161,$186.00 ,7,16,46,244
274918,51.42229,-0.178,$120.00 ,0,9,39,314
343848,51.65075,-0.11841,$41.00 ,23,48,72,347
275140,51.43951,-0.05175,$120.00 ,8,25,45,257
93783,51.51881,-0.1965,$336.00 ,16,46,76,256
94138,51.52764,-0.05293,$75.00 ,0,0,0,0
344094,51.41847,-0.12583,$43.00 ,20,50,76,348
94662,51.44809,-0.04135,$120.00 ,2,32,62,62
276082,51.61782,-0.02283,$50.00 ,0,0,0,0
344102,51.41727,-0.12568,$43.00 ,15,42,68,340
345013,51.50137,-0.06898,$125.00 ,0,0,0,0
276888,51.42328,-0.17789,$150.00 ,11,38,38,305
96052,51.5593,-0.22497,$50.00 ,5,27,38,313
345039,51.53575,-0.23816,$235.00 ,0,0,0,0
97506,51.42996,-0.12161,$35.00 ,0,8,38,313
277580,51.49254,-0.30935,$144.00 ,2,32,62,204
97974,51.46652,-0.23675,$30.00 ,0,0,0,0
345321,51.53232,-0.00862,$300.00 ,30,60,90,365
99742,51.50134,-0.22922,$350.00 ,30,60,90,365
278559,51.51488,-0.19016,$89.00 ,0,0,0,0
345877,51.53805,-0.08485,$96.00 ,18,35,35,35
100479,51.52819,-0.0561,$55.00 ,0,0,0,0
102565,51.50551,-0.10952,$115.00 ,1,1,1,194
346523,51.48464,-0.18231,$233.00 ,4,5,5,57
103682,51.5347,-0.03215,$68.00 ,0,0,0,0
103865,51.4866,-0.22458,$113.00 ,26,56,86,361
280234,51.51191,-0.13032,$100.00 ,4,31,61,331
347389,51.49962,0.03246,$135.00 ,29,59,89,267
282198,51.52361,-0.11591,$120.00 ,0,0,0,44
282299,51.55918,-0.07416,$45.00 ,0,0,0,0
106332,51.52874,-0.05396,$55.00 ,0,0,0,163
107048,51.52478,-0.10484,$166.00 ,6,32,53,316
347436,51.54832,-0.18374,$408.00 ,29,59,89,364
348215,51.54372,-0.14685,$77.00 ,5,29,59,76
107051,51.52055,-0.18317,$204.00 ,3,6,16,161
348217,51.54236,-0.14495,$457.00 ,5,14,41,126
284532,51.52851,-0.07426,$90.00 ,5,5,5,169
348549,51.52804,-0.06444,$149.00 ,0,0,0,0
284603,51.51464,-0.20004,$297.00 ,30,60,90,180
116268,51.61137,-0.11888,$30.00 ,0,0,0,139
349339,51.61707,-0.14813,$70.00 ,22,33,63,338
349930,51.52867,-0.09961,$120.00 ,0,0,0,133
286675,51.57982,-0.37539,$95.00 ,17,43,73,348
350588,51.53555,-0.11739,$999.00 ,0,0,0,0
288828,51.53741,-0.23727,$102.00 ,0,0,0,0
289422,51.52185,0.02417,$40.00 ,6,25,55,55
289802,51.52185,0.02417,$38.00 ,10,10,31,31
290233,51.53667,0.00562,$572.00 ,30,60,90,365
117203,51.50155,-0.233,$141.00 ,0,0,10,10
127860,51.44777,-0.33962,"$1,000.00 ",0,0,0,0
351727,51.45371,-0.11009,$32.00 ,2,2,2,103
290923,51.54039,-0.14282,$275.00 ,0,0,0,0
353133,51.54472,-0.10965,$80.00 ,1,30,54,305
291731,51.429,-0.12764,$29.00 ,0,0,26,301
131444,51.49148,-0.11151,$100.00 ,0,0,0,2
354003,51.49117,-0.18766,$200.00 ,23,30,44,211
137581,51.51099,-0.07862,$130.00 ,1,1,1,1
137907,51.52197,-0.14035,$188.00 ,7,21,43,134
294177,51.59375,-0.25767,$65.00 ,10,40,70,345
356040,51.46174,-0.01652,$29.00 ,0,0,0,0
294247,51.48641,-0.21277,$101.00 ,27,57,87,362
356073,51.5211,0.02354,$40.00 ,1,1,23,23
356978,51.52975,-0.2156,$42.00 ,0,0,0,0
294887,51.57537,0.00536,$45.00 ,10,24,54,274
296720,51.41877,-0.16772,$45.00 ,0,0,0,0
142117,51.52851,-0.08985,$180.00 ,9,39,69,344
357197,51.53024,-0.08936,$55.00 ,0,0,0,0
298246,51.42892,-0.12915,$135.00 ,0,8,38,313
358043,51.52847,-0.04278,$195.00 ,0,0,0,0
300723,51.58358,-0.1177,$207.00 ,6,6,6,214
301631,51.51806,-0.01719,$55.00 ,30,60,90,365
143028,51.40066,-0.19158,$229.00 ,30,60,90,90
143478,51.54017,-0.05457,$35.00 ,0,0,0,0
145612,51.50426,-0.33444,$35.00 ,0,0,0,0
358360,51.5988,-0.09738,$35.00 ,0,1,1,198
302760,51.45398,-0.02118,$100.00 ,0,0,0,0
304918,51.52264,-0.10323,$161.00 ,4,34,64,339
152863,51.58409,-0.14625,$170.00 ,0,0,0,0
359974,51.52776,-0.08271,$150.00 ,1,18,18,18
154221,51.4897,-0.13911,$83.00 ,0,0,0,0
305573,51.49608,-0.09713,$75.00 ,15,15,15,169
306405,51.54072,0.15246,$41.00 ,30,60,90,365
361944,51.39335,0.11933,$25.00 ,0,0,0,0
306677,51.49739,-0.10146,$134.00 ,0,0,0,0
157714,51.48974,-0.22208,$121.00 ,27,57,87,87
362026,51.60058,-0.11469,$200.00 ,27,57,87,362
159736,51.46788,-0.09993,$65.00 ,8,38,68,330
306737,51.54655,-0.16495,$514.00 ,5,5,5,95
362621,51.54145,-0.08834,$120.00 ,0,0,0,0
307923,51.52344,-0.46178,$50.00 ,0,0,17,107
363648,51.42681,0.00684,$87.00 ,30,60,90,365
308005,51.52197,-0.14035,$200.00 ,8,26,42,99
165336,51.51735,-0.21076,$64.00 ,0,0,0,0
168359,51.49185,-0.08823,$111.00 ,0,0,0,0
363749,51.42875,0.00864,$86.00 ,30,60,90,365
365069,51.54941,-0.18289,$101.00 ,15,45,75,350
170524,51.50612,-0.14029,"$1,300.00 ",30,60,90,365
170702,51.49686,-0.02627,$60.00 ,0,0,0,0
310665,51.56099,-0.0774,$190.00 ,0,0,0,0
365933,51.48621,-0.12126,$99.00 ,21,21,23,25
310724,51.49324,-0.11058,$260.00 ,2,2,11,53
367181,51.56672,-0.08441,$150.00 ,0,0,0,0
172629,51.49603,-0.19671,$100.00 ,8,29,29,29
172807,51.51789,-0.158,$206.00 ,0,0,0,0
367207,51.51882,-0.14108,$93.00 ,0,0,0,41
387935,51.56038,-0.06448,$50.00 ,10,28,55,330
387939,51.52668,-0.05811,$34.00 ,0,0,0,0
310949,51.49927,0.10729,$36.00 ,8,21,41,237
311430,51.46934,-0.10136,$75.00 ,14,44,74,125
311768,51.41779,-0.15163,$500.00 ,7,7,7,7
369034,51.48864,-0.21614,$70.00 ,0,0,0,12
388030,51.50331,-0.24071,$50.00 ,16,42,72,347
369383,51.54105,-0.14275,$307.00 ,0,0,0,0
388032,51.5033,-0.24057,$50.00 ,17,43,73,348
388115,51.53426,-0.22661,$50.00 ,25,55,85,360
312761,51.52704,-0.08129,$175.00 ,2,2,2,38
372691,51.54078,-0.0586,$85.00 ,2,2,2,2
313710,51.53347,-0.23292,$89.00 ,0,0,0,0
388306,51.4603,-0.22061,$908.00 ,30,60,90,365
374493,51.52899,-0.03612,$100.00 ,0,0,0,0
388315,51.5178,-0.2009,$95.00 ,12,12,12,12
388387,51.61587,0.0468,$50.00 ,30,60,90,180
314066,51.60134,-0.08688,$26.00 ,0,0,0,0
374594,51.4214,-0.16378,$80.00 ,0,0,0,0
314164,51.55896,-0.08297,$97.00 ,0,0,0,33
388674,51.60525,-0.14453,$23.00 ,0,10,17,236
375006,51.5007,-0.11516,$57.00 ,2,12,31,194
375657,51.50146,-0.24997,$100.00 ,6,7,10,285
388700,51.39878,-0.19798,$12.00 ,4,9,19,19
427584,51.54687,-0.06755,$149.00 ,0,9,39,250
375799,51.4041,-0.25129,$90.00 ,2,32,34,259
427936,51.54544,-0.07344,$73.00 ,1,6,9,9
428432,51.53289,-0.01042,$200.00 ,0,0,0,0
388721,51.56108,-0.07883,$155.00 ,3,3,3,179
377707,51.59859,-0.00736,$45.00 ,0,0,0,41
388995,51.59075,0.08111,$150.00 ,30,60,90,365
428716,51.58733,-0.00345,$85.00 ,29,54,84,359
429045,51.46929,-0.00834,"$1,500.00 ",30,60,90,365
389079,51.51127,-0.03934,$30.00 ,0,4,17,24
389108,51.59322,-0.18292,$400.00 ,29,59,89,364
377982,51.49903,-0.13648,$181.00 ,0,0,0,7
389125,51.53707,-0.19483,$89.00 ,14,44,45,305
429444,51.47888,-0.1071,$128.00 ,9,39,69,344
429900,51.62391,-0.02001,$50.00 ,0,0,0,0
378406,51.42533,-0.16834,$36.00 ,0,0,0,0
378407,51.42484,-0.16602,$120.00 ,0,0,0,0
389544,51.40091,-0.20205,$45.00 ,1,1,1,195
378551,51.48143,-0.26897,$114.00 ,0,2,4,258
389568,51.58178,-0.01382,$28.00 ,0,0,0,0
389570,51.59707,-0.10448,$48.00 ,0,0,0,0
379053,51.55301,-0.07762,$49.00 ,2,11,23,120
389747,51.43093,-0.08233,$230.00 ,30,60,90,365
431402,51.53986,-0.02064,$83.00 ,4,4,4,140
431775,51.5347,-0.10151,$115.00 ,0,0,0,0
379060,51.48394,-0.19872,$95.00 ,1,6,7,18
432567,51.56615,0.02639,$62.00 ,0,0,0,0
389862,51.56958,-0.14615,$35.00 ,0,0,0,133
389967,51.41893,-0.23555,$85.00 ,0,0,0,234
379137,51.55508,-0.05801,$200.00 ,0,0,0,1
390316,51.50275,-0.08849,$135.00 ,0,0,0,256
432841,51.53335,-0.07346,$99.00 ,12,42,72,347
380188,51.45791,-0.32225,$213.00 ,20,36,61,265
433867,51.54710388,0.007458,$52.00 ,17,47,77,352
434555,51.57392,0.08772,$40.00 ,0,0,0,0
390319,51.5084,-0.22737,$50.00 ,11,11,11,29
390320,51.50962,-0.22833,$53.00 ,11,11,11,30
380714,51.54036,-0.08834,$71.00 ,11,35,61,312
390356,51.47483,-0.16392,$95.00 ,10,40,70,321
434666,51.65545,-0.03265,$50.00 ,0,0,0,0
381005,51.54966,-0.22342,$36.00 ,0,3,33,153
434962,51.51374,-0.13468,$254.00 ,24,51,78,78
390610,51.51476,-0.15813,$453.00 ,14,44,70,70
381006,51.53108,-0.18058,$500.00 ,30,60,90,365
390618,51.50878,0.06762,$38.00 ,5,23,46,100
381467,51.4875,-0.19608,$143.00 ,0,0,0,0
390750,51.53569,-0.0775,$54.00 ,6,6,6,103
390876,51.42572,-0.31003,$35.00 ,0,0,0,0
390881,51.41575,-0.23476,$275.00 ,0,5,35,310
435600,51.548141,-0.084165,$60.00 ,1,1,28,54
436257,51.44828,-0.0373,$50.00 ,3,6,6,139
436446,51.50596,-0.32542,$75.00 ,5,35,65,340
381741,51.53394,-0.24505,$155.00 ,1,6,16,131
436458,51.47412,-0.01103,$45.00 ,0,4,25,46
390988,51.42446,-0.09695,$34.00 ,9,39,69,344
381916,51.4435,-0.1294,$70.00 ,1,14,36,71
437722,51.51304,-0.19031,$500.00 ,0,0,0,0
382634,51.55779,-0.01098,$90.00 ,30,60,90,365
391035,51.4651,-0.32557,$45.00 ,6,36,66,156
391273,51.52853,-0.19559,$60.00 ,9,14,37,37
383382,51.45045,-0.12258,$80.00 ,0,6,36,81
391529,51.46679,0.05159,$40.00 ,7,37,67,342
391672,51.43079,-0.06619,$35.00 ,9,39,69,343
438230,51.48017,-0.20552,$132.00 ,0,0,14,289
383416,51.44739,-0.12319,$75.00 ,14,39,54,124
438421,51.5106,-0.13074,$80.00 ,3,13,30,213
391808,51.49248,-0.13848,$70.00 ,0,0,0,0
392141,51.44355,-0.19915,$65.00 ,9,12,41,316
384315,51.53547,-0.05543,$31.00 ,0,0,22,27
392246,51.49921,0.08801,$49.00 ,0,0,0,254
392263,51.53164,-0.07,$50.00 ,0,0,0,0
392785,51.54076,-0.09034,$229.00 ,11,34,60,300
438531,51.51192093,-0.187765002,$184.00 ,3,8,11,145
438577,51.55178,-0.14735,$100.00 ,0,0,0,0
439489,51.54113,-0.16878,$50.00 ,3,18,42,306
384770,51.50372,-0.22123,$120.00 ,2,2,19,234
441459,51.51795,-0.0212,$95.00 ,6,27,27,252
393177,51.55981,0.03933,$200.00 ,0,0,0,0
394755,51.54632,-0.13666,$80.00 ,0,0,0,0
384780,51.54146,-0.13735,$153.00 ,9,39,65,335
441525,51.53781,-0.09791,$104.00 ,8,21,28,232
385019,51.55623,-0.07596,$326.00 ,0,0,0,0
395062,51.5219,-0.32322,$60.00 ,2,13,20,155
387835,51.42863,-0.34688,$43.00 ,0,18,48,257
395719,51.54133,-0.05968,$260.00 ,5,5,5,5
396235,51.5553,-0.12141,$49.00 ,12,12,12,271
396523,51.5103,0.05984,$37.00 ,4,4,4,51
441813,51.54249,-0.04892,$50.00 ,0,0,11,286
442178,51.52522,-0.08514,$123.00 ,14,32,62,62
442418,51.60501,-0.11298,$59.00 ,0,0,0,0
473073,51.49157,-0.04454,$39.00 ,0,1,1,1
442457,51.56988,0.07772,$30.00 ,9,39,64,331
397262,51.45283,-0.05073,$40.00 ,7,37,67,342
473145,51.49231,-0.10443,$260.00 ,12,27,55,55
397504,51.47987,-0.1833,$55.00 ,5,13,21,210
473637,51.51512,-0.20814,"$2,000.00 ",0,0,0,0
397507,51.4602,-0.18631,$40.00 ,0,7,37,312
442992,51.41856,-0.23203,$85.00 ,0,0,0,228
443263,51.533,-0.06338,$128.00 ,0,0,0,0
443735,51.61674,-0.14907,$70.00 ,21,51,81,356
475700,51.53896,-0.13997,$95.00 ,0,0,0,0
444886,51.55382,-0.097,$80.00 ,0,0,0,0
444981,51.56333,0.00968,$178.00 ,0,0,0,0
398147,51.52715,-0.11114,$155.00 ,0,0,0,1
400742,51.4844,0.09562,$100.00 ,30,60,90,365
476659,51.49593,-0.06868,$85.00 ,0,0,0,0
400873,51.54772,0.00916,$200.00 ,0,0,0,0
445346,51.53783,-0.05349,$90.00 ,6,36,66,156
476808,51.50062,-0.19189,$200.00 ,12,42,72,347
445772,51.55222,-0.2282,$399.00 ,0,0,8,158
446634,51.54539,-0.05763,$74.00 ,0,0,0,0
446815,51.51735,-0.20519,$143.00 ,0,0,0,0
401177,51.4552,-0.11799,$64.00 ,0,0,0,0
477286,51.53518,-0.20319,$239.00 ,18,34,64,216
401323,51.54671,-0.03062,$51.00 ,0,0,0,0
401330,51.58152,-0.10332,$33.00 ,0,0,0,0
446900,51.54401,-0.07508,$250.00 ,4,4,4,4
478975,51.51484,-0.11229,$124.00 ,7,21,51,141
447223,51.57866,0.16921,$114.00 ,0,0,0,0
447891,51.52998,-0.05135,$65.00 ,3,17,29,137
448589,51.61696,-0.1474,$140.00 ,23,34,64,339
401951,51.4937,-0.01812,$360.00 ,30,60,90,365
479906,51.5063,-0.03986,$113.00 ,0,0,0,0
401972,51.51797,-0.21171,$329.00 ,3,20,47,48
449399,51.61585,-0.16287,$33.00 ,0,7,37,312
480580,51.46781,-0.09836,$45.00 ,2,4,4,50
481999,51.40368,-0.09263,$35.00 ,20,21,21,84
450314,51.53369,-0.04191,$26.00 ,0,0,0,0
402739,51.52157,-0.09276,$58.00 ,6,33,50,278
482178,51.5188,-0.09801,$160.00 ,7,8,9,14
450460,51.56485,-0.09831,$58.00 ,7,7,7,119
450481,51.48586,-0.06375,$199.00 ,0,0,0,0
483891,51.57684,-0.07749,$36.00 ,0,0,0,0
486032,51.54533,-0.0636,$350.00 ,0,0,0,0
450631,51.51898,-0.16651,$65.00 ,0,0,0,0
402783,51.48907,-0.09553,$65.00 ,23,53,83,358
486373,51.50186,-0.07442,$33.00 ,30,60,90,365
451654,51.49173,-0.09906,$114.00 ,16,46,76,96
486501,51.53368,-0.212,$65.00 ,0,0,0,0
452350,51.56911,-0.09723,$165.00 ,4,34,64,339
452538,51.46146,-0.02147,$46.00 ,0,0,0,13
403038,51.48566,-0.18415,$195.00 ,27,57,87,267
406409,51.45872,-0.32277,$489.00 ,0,0,0,0
406777,51.57738,-0.07805,$54.00 ,16,46,76,342
486627,51.53642,-0.11291,$125.00 ,9,18,37,293
406898,51.5267,-0.06295,$95.00 ,0,0,0,0
407303,51.54595,-0.08388,$48.00 ,8,12,22,22
452552,51.54838,-0.2335,$250.00 ,0,0,0,0
453088,51.56147,-0.04586,$80.00 ,21,51,81,356
453797,51.4374,-0.14994,$35.00 ,0,0,20,295
487430,51.41583,-0.14898,$54.00 ,15,45,75,350
454008,51.4956,-0.22841,$71.00 ,7,37,67,241
454047,51.53866,-0.04096,$180.00 ,22,52,79,331
407475,51.40804,-0.22837,$70.00 ,0,0,0,0
407529,51.54689,-0.36273,$50.00 ,0,0,1,3
408888,51.46094,-0.11361,$200.00 ,30,60,90,365
487783,51.41795,-0.30511,$42.00 ,9,39,69,344
409043,51.55657,-0.05697,$53.00 ,0,0,11,101
409444,51.54356,-0.06084,$80.00 ,7,7,7,7
454496,51.52799,-0.06641,$150.00 ,0,0,0,0
489405,51.53127,-0.07367,$59.00 ,0,5,14,59
454602,51.58288,-0.00485,$100.00 ,30,60,90,365
454613,51.57779,0.11625,$214.00 ,0,0,0,0
410201,51.4291,-0.19028,$75.00 ,0,0,0,0
491373,51.54135,-0.02382,$200.00 ,18,45,65,97
411030,51.44819,-0.10234,$50.00 ,0,0,0,0
412058,51.52588,-0.08098,$507.00 ,21,49,78,349
455277,51.50374,-0.03921,$499.00 ,30,60,90,365
491730,51.50049,-0.09027,$120.00 ,7,37,67,118
412059,51.52591,-0.07978,$507.00 ,21,49,78,349
492883,51.4645,-0.08651,$150.00 ,1,1,1,129
412807,51.52135,-0.11113,$42.00 ,0,0,0,163
492937,51.56817,-0.14269,$76.00 ,0,0,0,0
414170,51.63182,-0.18907,$110.00 ,0,0,0,0
415825,51.55305,-0.12231,$106.00 ,10,40,70,345
458015,51.52745,-0.12289,$130.00 ,19,19,19,66
492946,51.49449,-0.13309,$175.00 ,3,24,42,261
459237,51.54368,-0.07178,$140.00 ,5,7,7,120
415926,51.51514,-0.19672,$98.00 ,21,21,21,75
493394,51.50972,0.11894,$75.00 ,30,60,90,365
416047,51.44276,-0.0451,$29.00 ,10,19,27,170
416238,51.55653,-0.17348,$354.00 ,2,2,2,223
459877,51.5236,-0.0548,$51.00 ,0,0,0,0
460379,51.62851,-0.16811,$130.00 ,7,37,67,321
493679,51.53171,-0.0612,$140.00 ,0,0,0,0
460934,51.42576,-0.20537,$55.00 ,13,43,73,332
460935,51.4247,-0.20213,$55.00 ,15,45,75,334
416746,51.47932,-0.10506,$150.00 ,0,0,0,0
493965,51.60599,-0.00398,$106.00 ,0,0,0,0
416747,51.47979,-0.10355,$140.00 ,0,0,0,0
460936,51.42418,-0.2068,$55.00 ,8,38,68,325
